id,city,p_type,subtype,price,nb_bedrooms,living_area,kitchen_type,furnished,open_fire,terrace,garden,land_surface,plot_surface,building_state,facades,swim_pool,zip_code,year_of_construction,geolocation,province
20522934,bilzen,house,house,284000,3,155,installed,0,0,0,0,626,626,TO_BE_DONE_UP,0,0,3740,1985,"5.5149338,50.8336613",Limburg
20430370,zelzate,house,house,179000,2,98,0,0,0,0,0,299,299,GOOD,2,0,9060,1935,"3.7826822,51.2041279",East Flanders
20522927,tielt%20%288700%29,house,house,309000,1,432,0,0,0,0,0,120,120,GOOD,0,0,8700,0,"3.3276964,51.0003723",West Flanders
20522926,heverlee,house,house,425000,3,128,installed,0,0,0,0,441,441,GOOD,0,0,3001,1962,"4.6591226,50.8600783",Flemish Brabant
20522925,li%C3%88ge,other,mixed_use_building,350000,4,213,0,0,0,0,0,0,0,TO_BE_DONE_UP,3,0,4000,0,"5.5975959,50.6533146",Liège
20522923,geraardsbergen,house,house,369000,4,190,hyper_equipped,0,0,0,0,778,778,0,4,0,9500,1986,"3.8725476,50.8051796",East Flanders
20522924,oostende,other,service_flat,271640,0,,0,0,0,0,0,0,0,GOOD,0,0,8400,2021,"2.9122252,51.2244815",West Flanders
20522921,lierde,house,house,369000,4,190,hyper_equipped,0,0,0,0,778,778,0,4,0,9570,1986,"3.8725476,50.8051796",East Flanders
20522920,lierde,house,villa,575000,3,290,hyper_equipped,0,0,0,0,1002,1002,AS_NEW,4,0,9570,1999,"3.844183,50.8247103",East Flanders
20522919,lubbeek,apartment,apartment,295000,2,89,installed,0,0,0,0,0,0,GOOD,2,0,3210,2011,"4.843312,50.8791608",Flemish Brabant
20522918,lubbeek,apartment,apartment,285000,2,89,installed,0,0,0,0,0,0,GOOD,2,0,3210,2011,"4.843312,50.8791608",Flemish Brabant
20522916,lubbeek,apartment,apartment,285000,2,89,0,0,0,0,0,0,0,GOOD,2,0,3210,2011,"4.843312,50.8791608",Flemish Brabant
20522917,lubbeek,apartment,apartment,285000,2,89,installed,0,0,0,0,0,0,GOOD,2,0,3210,2011,"4.843312,50.8791608",Flemish Brabant
20522915,lubbeek,apartment,apartment,299000,2,93,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,3210,2011,"4.843312,50.8791608",Flemish Brabant
20522914,saint servais,house,house,415000,5,210,installed,0,0,0,0,3845,3845,GOOD,4,0,5002,1918,"4.8431358,50.4774731",Namur
20522913,berlaar,house,house,459000,3,210,not_installed,0,0,0,0,400,400,GOOD,3,0,2590,0,0,Antwerp
20423975,lier,house,house,268000,3,154,semi_equipped,0,0,0,0,162,162,TO_BE_DONE_UP,2,0,2500,0,"4.5661441,51.1394355",Antwerp
20389429,heverlee,house,house,269000,2,96,0,0,0,0,0,105,105,TO_RENOVATE,0,0,3001,1930,"4.6959802,50.858825",Flemish Brabant
20283823,rouvroy torgny,house,house,269000,5,249,0,0,0,0,0,392,392,TO_RENOVATE,3,0,6767,1850,"5.4744738,49.5077855",Luxembourg
20337605,messines,house,mansion,269000,4,444,semi_equipped,0,0,0,0,689,689,TO_RENOVATE,2,0,8957,1925,"2.896429,50.766015",West Flanders
20337602,messines,other,exceptional_property,269000,4,444,semi_equipped,0,0,0,0,689,689,TO_RENOVATE,2,0,8957,1925,"2.896429,50.766015",West Flanders
20465962,oudenaarde,house,house,269000,3,87,0,0,0,0,0,45,45,GOOD,2,0,9700,0,"3.6081434,50.84062",East Flanders
20438961,willebroek,house,house,274000,2,109,0,0,0,0,0,550,550,TO_RENOVATE,3,0,2830,1966,"4.3560681,51.0515127",Antwerp
20447537,villers la loue,house,house,278000,4,140,not_installed,0,0,0,0,2998,2998,TO_BE_DONE_UP,4,0,6769,0,"5.4934233,49.5808895",Luxembourg
20165312,ronse,other,mixed_use_building,269500,5,339,installed,0,0,0,0,160,160,TO_BE_DONE_UP,2,0,9600,1915,"3.591177,50.7497806",East Flanders
20423405,grobbendonk,house,house,279000,2,165,not_installed,0,0,0,0,367,367,TO_RENOVATE,3,0,2280,0,"4.7378193,51.1914707",Antwerp
20461036,oostende,house,house,279000,5,143,installed,0,0,0,0,190,190,TO_BE_DONE_UP,0,0,8400,1966,"2.8993215,51.2177061",West Flanders
20467409,oordegem,house,house,280000,4,185,0,0,0,0,0,880,880,TO_BE_DONE_UP,0,0,9340,1934,"3.8961425,50.9591142",East Flanders
20452032,hoboken,house,house,287000,3,120,usa_installed,0,0,0,0,82,82,GOOD,2,0,2660,1936,"4.3525621,51.1813046",Antwerp
20506390,gent,house,house,287000,2,84,installed,0,0,0,0,46,46,GOOD,1,0,9000,0,"3.7057953,51.0637601",East Flanders
20468725,mortsel,other,town_house,289000,2,132,installed,0,0,0,0,70,70,GOOD,2,0,2640,1959,"4.44475,51.1666921",Antwerp
20451274,kapellen,house,house,289000,2,110,installed,0,0,0,0,128,128,GOOD,3,0,2950,1939,"4.4215688,51.313143",Antwerp
20359113,sint niklaas,house,house,290000,5,205,semi_equipped,0,1,0,0,393,393,TO_RENOVATE,2,0,9100,1959,"4.1618231,51.1845373",East Flanders
20359112,sint niklaas,house,house,290000,3,137,installed,0,0,0,0,271,271,GOOD,2,0,9100,1918,"4.1464292,51.158475",East Flanders
20476556,ekeren,other,mixed_use_building,299000,3,531,semi_equipped,0,0,0,0,391,391,TO_BE_DONE_UP,3,0,2180,1961,"4.4183069,51.2801047",Antwerp
20397318,wetteren,house,house,299500,4,463,not_installed,0,0,0,0,278,278,TO_RENOVATE,2,0,9230,0,"3.8833699,51.0070558",East Flanders
20355200,oostakker,house,house,315000,3,222,0,0,0,0,0,306,306,TO_RENOVATE,2,0,9041,1977,"3.7891969,51.1084934",East Flanders
20422112,diegem,house,house,319000,3,110,installed,0,0,0,0,105,105,GOOD,0,0,1831,1918,"4.4342206,50.8977169",Flemish Brabant
20424485,hoevenen,house,house,320000,4,304,installed,0,0,0,0,340,340,GOOD,0,0,2940,1946,"4.4086379,51.3077793",Antwerp
20425271,bredene,house,house,319000,3,106,installed,0,0,0,0,106,106,GOOD,0,0,8450,1994,"2.987256,51.2515737",West Flanders
11004073,xhendremael,house,house,320000,3,468,semi_equipped,0,0,0,0,1175,1175,TO_BE_DONE_UP,3,0,4432,1970,"5.4813717,50.6979839",Liège
20189148,limelette,house,villa,325000,2,106,semi_equipped,0,0,0,0,733,733,TO_BE_DONE_UP,4,0,1342,1976,"4.5568858,50.6782338",Walloon Brabant
20268519,ramillies offus,house,house,325000,4,116,installed,0,0,0,0,1030,1030,GOOD,4,0,1367,2007,"4.9147731,50.6426947",Walloon Brabant
20055338,hoboken,house,house,325000,4,175,0,0,0,0,0,180,180,TO_BE_DONE_UP,2,0,2660,1960,"4.3678912,51.1826594",Antwerp
20147125,blankenberge,house,house,325000,5,138,0,0,0,0,0,77,77,JUST_RENOVATED,2,0,8370,0,"3.1234742,51.3147415",West Flanders
11122343,otegem,house,house,325000,4,139,0,0,0,0,0,1598,1598,TO_RENOVATE,4,0,8553,1972,"3.4060006,50.8144672",West Flanders
20388195,sint niklaas,apartment,apartment,215000,2,,0,0,0,0,0,0,0,0,0,0,9100,0,"4.1526284,51.1600341",East Flanders
20510514,molenbeek saint jean,apartment,apartment,285000,3,92,0,0,0,0,0,0,0,AS_NEW,0,0,1080,1966,0,Brussels
20522907,sint truiden,house,house,275000,3,233,0,0,0,0,0,510,510,TO_BE_DONE_UP,0,0,3800,1972,"5.1829943,50.8124187",Limburg
20495666,anderlecht,apartment,apartment,285000,3,92,0,0,0,0,0,0,0,AS_NEW,0,0,1070,1966,"4.3146214,50.8478801",Brussels
20522894,anderlecht,apartment,apartment,459000,3,155,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522900,anderlecht,apartment,apartment,229000,1,67,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522893,anderlecht,apartment,duplex,590000,4,198,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522899,anderlecht,house,house,590000,4,198,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522897,anderlecht,apartment,apartment,319000,2,91,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522898,anderlecht,other,flat_studio,179000,0,42,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522909,anderlecht,apartment,apartment,249000,1,72,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1070,2025,0,Brussels
20522887,de%20haan,apartment,apartment,345000,1,60,installed,1,0,0,0,0,0,JUST_RENOVATED,0,0,8420,1981,"3.0363424,51.2800002",West Flanders
20522886,antwerpen,apartment,apartment,315000,1,64,hyper_equipped,0,0,0,0,0,0,AS_NEW,0,0,2000,2016,"4.4053466,51.234027",Antwerp
20522877,koksijde,house,house,575000,4,,0,0,0,0,0,550,550,GOOD,0,0,8670,1983,"2.6328406,51.1147352",West Flanders
20522874,blankenberge,house,house,529000,6,,0,0,0,0,0,703,703,GOOD,4,0,8370,1970,"3.1379489,51.3069736",West Flanders
20522872,jambes,other,apartment_block,1100000,4,,0,0,0,0,0,406,406,TO_RENOVATE,3,0,5100,1934,"4.8635983,50.4537403",Namur
20522870,bredene,house,house,435000,4,,0,0,0,0,0,353,353,GOOD,0,0,8450,0,"2.9669824,51.2315589",West Flanders
20522868,middelkerke,apartment,apartment,345000,3,95,0,0,0,0,0,0,0,AS_NEW,0,0,8430,1964,"2.8106614,51.1855194",West Flanders
20031992,petit rechain,other,apartment_block,385000,5,242,installed,0,0,0,0,585,585,GOOD,2,0,4800,1850,0,Liège
20522838,neerheylissem,house,house,249000,2,120,semi_equipped,0,0,0,0,260,260,0,4,0,1357,0,"4.9834632,50.7536598",Walloon Brabant
20522837,waterloo,house,villa,1595000,6,535,semi_equipped,0,1,0,0,4590,4590,GOOD,4,0,1410,1969,0,Walloon Brabant
20522833,laeken,apartment,apartment,245000,2,85,installed,0,0,0,0,0,0,0,3,0,1020,1970,"4.3160845,50.8931976",Brussels
20522831,neder over hembeek,apartment,apartment,299000,2,90,installed,0,0,0,0,0,0,0,2,0,1120,2015,"4.3747207,50.8954784",Brussels
20522834,laeken,apartment,apartment,279000,3,95,installed,0,0,0,0,0,0,0,2,0,1020,1970,"4.3660822,50.8970366",Brussels
20522829,laeken,apartment,duplex,419000,4,171,installed,0,0,0,0,0,0,0,2,0,1020,2010,"4.3439659,50.8789867",Brussels
20522827,bruxelles2,apartment,ground_floor,319900,1,98,installed,0,0,0,0,0,0,0,2,0,1020,2010,"4.3439659,50.8789867",Brussels
20522822,brussel,apartment,apartment,650000,4,174,installed,0,0,0,0,0,0,0,2,0,1000,0,0,Brussels
20522788,lint,house,house,635000,4,230,installed,0,0,0,0,328,328,0,3,0,2547,2020,"4.4940914,51.123566",Antwerp
20458365,roeselare,house,house,335000,1,292,0,0,0,0,0,150,150,GOOD,0,0,8800,1918,"3.1284139,50.9478",West Flanders
11026333,oudenaarde,other,apartment_block,325000,3,164,0,0,0,0,0,160,160,GOOD,3,0,9700,0,"3.583384,50.8481185",East Flanders
20372606,habay,house,house,330000,3,138,semi_equipped,0,0,0,0,640,640,TO_RENOVATE,4,0,6720,1967,"5.6393115,49.722799",Luxembourg
20464645,merksem,house,house,339000,6,222,installed,0,0,0,0,408,408,TO_RENOVATE,2,0,2170,1946,"4.4375465,51.2448443",Antwerp
20521725,schaerbeek,apartment,apartment,349000,2,78,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1030,2024,"4.3844669,50.8778433",Brussels
20520462,kruibeke,apartment,apartment,345000,2,92,0,0,0,0,0,0,0,GOOD,3,0,9150,2023,"4.3104241,51.170503",East Flanders
20205568,milmort,house,house,349000,4,182,installed,0,0,0,0,784,784,GOOD,4,0,4041,2006,"5.599351,50.6921692",Liège
20419019,couthuin,other,country_cottage,349000,2,162,semi_equipped,0,0,0,0,2461,2461,GOOD,4,0,4218,1850,"5.1210682,50.5223151",Liège
20521724,evere,apartment,apartment,349000,2,78,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1140,2024,"4.3844669,50.8778433",Brussels
20458237,aalst,house,house,349000,2,159,0,0,0,0,0,233,233,GOOD,3,0,9300,2010,"4.052264,50.9493174",East Flanders
11420686,stockem,house,house,350000,3,184,installed,0,0,0,0,880,880,GOOD,4,0,6700,0,"5.7708182,49.6896068",Luxembourg
20521727,schaerbeek,apartment,apartment,359000,2,78,hyper_equipped,0,0,0,0,0,0,AS_NEW,2,0,1030,2024,"4.3844669,50.8778433",Brussels
20425571,haacht,house,house,365000,4,301,semi_equipped,0,0,0,0,810,810,GOOD,2,0,3150,1899,"4.644032,50.942706",Flemish Brabant
20465820,sint katelijne waver,house,house,368000,2,113,installed,0,0,0,0,120,120,GOOD,3,0,2860,2002,"4.513048,51.0365501",Antwerp
20397123,anderlecht,house,house,369000,7,250,semi_equipped,0,0,0,0,200,200,TO_RENOVATE,2,0,1070,1962,"4.3109251,50.8338901",Brussels
20353858,wetteren,house,house,369000,4,210,installed,0,0,0,0,347,347,GOOD,0,0,9230,1985,"3.8937583,51.0084146",East Flanders
20008603,virton,house,house,370000,4,209,installed,0,0,0,0,300,300,GOOD,2,0,6760,1918,"5.5312662,49.5680172",Luxembourg
20129159,stekene,house,house,375000,3,104,installed,0,0,0,0,110,110,TO_BE_DONE_UP,3,0,9190,1978,"4.0403549,51.2064933",East Flanders
20418259,poederlee,other,bungalow,379000,3,213,0,0,0,0,0,775,775,TO_BE_DONE_UP,4,0,2275,1983,"4.8433905,51.2295794",Antwerp
20478544,nijlen,house,house,379000,3,214,semi_equipped,0,0,0,0,567,567,GOOD,4,0,2560,1930,"4.6728432,51.1600734",Antwerp
20333170,werchter,house,house,379000,4,308,installed,0,0,0,0,958,958,TO_RENOVATE,0,0,3118,1961,"4.6947187,50.9697254",Flemish Brabant
20251427,plombieres,house,villa,389000,4,298,installed,0,0,0,0,1014,1014,GOOD,4,0,4852,2002,"5.9116969,50.7219268",Liège
20280347,ninove,house,house,395000,5,223,installed,0,0,0,0,183,183,GOOD,2,0,9400,2013,"4.0590035,50.8030633",East Flanders
20457480,gentbrugge,house,house,398000,4,152,installed,0,0,0,0,102,102,TO_BE_DONE_UP,0,0,9050,1953,"3.756736,51.025929",East Flanders
20440987,lier,other,town_house,399000,3,209,installed,0,0,0,0,210,210,GOOD,2,0,2500,1990,"4.56868,51.139256",Antwerp
20466636,nijlen,house,house,399000,3,110,0,0,0,0,0,827,827,GOOD,4,0,2560,1971,"4.6851634,51.1644481",Antwerp
11174405,herstal,other,mixed_use_building,399000,2,729,installed,1,0,0,0,402,402,GOOD,2,0,4040,1950,"5.6289247,50.6666734",Liège
20130990,oosterzele,other,mixed_use_building,399000,3,120,installed,0,0,0,0,244,244,GOOD,3,0,9860,2006,"3.8143627,50.9454695",East Flanders
20257091,thimister clermont,house,house,399000,5,185,installed,0,0,0,0,1200,1200,AS_NEW,4,0,4890,1974,"5.8667255,50.6530487",Liège
20522785,mortsel,apartment,apartment,245000,2,85,installed,0,0,0,0,0,0,GOOD,3,0,2640,1988,"4.4732919,51.169031",Antwerp
20131024,oosterzele,house,house,399000,3,120,installed,0,0,0,0,244,244,GOOD,3,0,9860,2006,"3.8143627,50.9454695",East Flanders
20522786,mortsel,apartment,apartment,242000,2,84,0,0,0,0,0,0,0,GOOD,2,0,2640,1991,"4.4740903,51.1682265",Antwerp
20522760,bry,house,house,285000,3,160,0,0,0,0,0,594,594,GOOD,4,0,59144,0,0,0
20473412,bruxelles,apartment,apartment,229000,2,69,installed,0,0,0,0,0,0,GOOD,0,0,1000,0,"4.3442016,50.8441085",Brussels
20522775,wilrijk,apartment,apartment,300000,3,207,semi_equipped,0,0,0,0,0,0,TO_RENOVATE,3,0,2610,1971,"4.3992559,51.1666054",Antwerp
20159184,braine le ch%C3%A2teau,house,house,495000,3,194,0,0,0,0,0,903,903,TO_BE_DONE_UP,4,0,1440,1970,"4.2804189,50.670857",Walloon Brabant
20522759,wih%C3%89ries,house,house,80000,2,136,0,0,0,0,0,595,595,TO_RENOVATE,2,0,7370,0,0,Hainaut
20522758,la%20bouverie,house,house,85000,2,,0,0,0,0,0,90,90,TO_RENOVATE,2,0,7080,0,0,Hainaut
20522755,ruiselede,house,house,435000,4,227,installed,0,0,0,0,511,511,AS_NEW,3,0,8755,2024,"3.4059585,51.0410773",West Flanders
20522756,kortrijk,house,house,895000,5,323,installed,0,0,0,0,1124,1124,TO_BE_DONE_UP,4,0,8500,1980,"3.2542864,50.8121048",West Flanders
20522752,nieuwpoort,house,house,175000,1,63,0,0,0,0,0,190,190,GOOD,4,0,8620,0,"2.7670377,51.1368322",West Flanders
20522753,bornem,apartment,apartment,445000,2,115,hyper_equipped,0,0,0,0,0,0,GOOD,2,0,2880,2020,"4.2251433,51.093401",Antwerp
20522751,ruiselede,house,house,435000,4,227,installed,0,0,0,0,514,514,AS_NEW,3,0,8755,2024,"3.4059585,51.0410773",West Flanders
20522748,aalter,house,house,435000,0,227,installed,0,0,0,0,514,514,AS_NEW,3,0,9880,2024,"3.5128497,51.0362978",East Flanders
20522750,aalter,house,house,435000,4,227,installed,0,0,0,0,511,511,AS_NEW,3,0,9880,2024,"3.5128497,51.0362978",East Flanders
20522745,brussel,apartment,apartment,350000,2,95,installed,0,0,0,0,0,0,AS_NEW,4,0,1000,2025,"4.3491892,50.8648307",Brussels
20522740,brussel,apartment,apartment,449000,2,104,hyper_equipped,0,0,0,0,0,0,AS_NEW,4,0,1000,2025,"4.3447036,50.8660958",Brussels
20522699,ternat,apartment,apartment,169000,1,65,installed,0,0,0,0,0,0,GOOD,2,0,1740,1989,"4.1815212,50.8702761",Flemish Brabant
20522679,auderghem,apartment,apartment,500000,3,101,usa_hyper_equipped,0,0,0,0,0,0,0,3,0,1160,2024,"4.4256166,50.8163955",Brussels
20522680,clermont sous huy,house,villa,279000,4,170,0,0,0,0,0,2106,2106,0,4,0,4480,1981,"5.3806874,50.5611794",Liège
20522678,oostende,house,house,269000,4,243,0,0,0,0,0,152,152,GOOD,0,0,8400,0,"2.9254323,51.2254831",West Flanders
20522629,hees,house,house,320000,3,234,not_installed,0,0,0,0,0,0,TO_RENOVATE,0,0,3740,1977,"5.6131368,50.8441845",Limburg
20522616,as,apartment,apartment,209000,2,95,not_installed,0,0,0,0,0,0,0,0,0,3665,1998,"5.5828947,51.0028068",Limburg
20522602,uccle,other,apartment_block,895000,3,373,0,0,0,0,0,220,220,GOOD,0,0,1180,1926,0,Brussels
20522614,woluwe saint lambert,apartment,penthouse,695000,2,130,installed,0,0,0,0,0,0,AS_NEW,3,0,1200,2016,"4.4290675,50.854455",Brussels
20522600,lichtaart,apartment,duplex,349000,2,139,installed,0,0,0,0,0,0,0,2,0,2460,2022,"4.9167383,51.2244941",Antwerp
20283662,borgerhout,house,house,399900,4,175,semi_equipped,0,0,0,0,60,60,TO_RENOVATE,2,0,2140,1918,"4.4395605,51.2151071",Antwerp
20023047,zaventem sint stevens woluwe,house,house,415000,3,138,semi_equipped,0,0,0,0,530,530,TO_RENOVATE,3,0,1932,0,"4.4493792,50.8695747",Flemish Brabant
11038640,antwerpen,house,house,420000,3,205,semi_equipped,0,0,0,0,63,63,GOOD,2,0,2018,0,"4.429782,51.2076185",Antwerp
20107380,herzele,house,house,439000,3,280,hyper_equipped,0,0,0,0,2381,2381,GOOD,4,0,9550,1973,"3.9014554,50.8803495",East Flanders
20277764,buizingen,other,apartment_block,445000,3,200,semi_equipped,0,0,0,0,158,158,0,2,0,1501,2002,"4.2607922,50.749227",Flemish Brabant
11410433,oosterzele,house,house,445000,2,106,0,0,0,0,0,6363,6363,TO_RENOVATE,4,0,9860,1950,"3.7976407,50.9436549",East Flanders
20312232,auderghem,house,house,449000,4,140,not_installed,0,0,0,0,165,165,TO_BE_DONE_UP,2,0,1160,1937,"4.4368448,50.8095646",Brussels
20389514,zedelgem,house,house,449000,3,162,0,0,0,0,0,931,931,TO_RENOVATE,0,0,8210,1984,"3.1912965,51.1464091",West Flanders
20453642,cortil noirmont,house,house,450000,5,195,installed,0,0,0,0,1084,1084,GOOD,4,0,1450,1967,"4.6429466,50.5986025",Walloon Brabant
20453469,berchem sainte agathe,house,house,455000,4,210,0,0,0,0,0,230,230,GOOD,2,0,1082,1931,"4.3046632,50.8621737",Brussels
20463314,turnhout,house,house,459000,4,259,semi_equipped,0,0,0,0,1160,1160,GOOD,4,0,2300,1994,"4.9665252,51.3356875",Antwerp
20411364,de klinge,house,house,459000,3,185,installed,0,0,0,0,2435,2435,GOOD,4,0,9170,1991,"4.1128946,51.2663299",East Flanders
20423487,boom,house,house,465000,4,324,not_installed,0,0,0,0,508,508,TO_RENOVATE,0,0,2850,1850,"4.3655539,51.0916237",Antwerp
20379158,nazareth,house,house,479000,3,164,installed,0,0,0,0,737,737,JUST_RENOVATED,0,0,9810,1964,"3.5908428,50.9552076",East Flanders
20422242,boom,house,house,485000,4,200,installed,0,0,0,0,320,320,GOOD,2,0,2850,2006,"4.3842492,51.0990677",Antwerp
20425144,merksem,house,house,499000,4,186,hyper_equipped,0,0,0,0,571,571,JUST_RENOVATED,3,0,2170,1940,"4.4513749,51.2507726",Antwerp
20323855,machelen 1830,house,house,489000,4,175,0,0,0,0,0,409,409,GOOD,0,0,1830,1954,"4.4522212,50.9189465",Flemish Brabant
20423383,lier,house,house,499000,4,356,0,0,0,0,0,421,421,TO_RENOVATE,2,0,2500,1850,"4.5671134,51.1314504",Antwerp
20137599,kontich,house,house,519000,5,207,installed,0,0,0,0,505,505,TO_BE_DONE_UP,3,0,2550,1985,"4.4728055,51.1325317",Antwerp
20280415,werbomont,house,house,515000,3,205,hyper_equipped,0,1,0,0,9900,9900,AS_NEW,4,0,4190,2014,"5.6873633,50.3866288",Liège
20283728,messancy habergy,house,house,520000,4,152,0,0,0,0,0,425,425,JUST_RENOVATED,4,0,6782,2023,"5.7593422,49.6106764",Luxembourg
20449901,hoevenen,house,house,524000,3,176,installed,0,0,0,0,702,702,GOOD,0,0,2940,1976,"4.4030477,51.3143586",Antwerp
20435977,gembloux,other,apartment_block,525000,4,197,semi_equipped,0,0,0,0,360,360,GOOD,2,0,5030,0,"4.6962034,50.5606804",Namur
20135949,genval,house,house,525000,3,188,installed,0,0,0,0,554,554,GOOD,3,0,1332,1992,"4.486394,50.7180431",Walloon Brabant
20369240,anseroeul,other,mixed_use_building,525000,4,201,0,0,0,0,0,1250,1250,GOOD,4,0,7750,2004,"3.5059249,50.7250428",Hainaut
20385129,beveren 8800,house,house,545000,4,267,installed,0,0,0,0,884,884,GOOD,0,0,8800,1976,"3.1507695,50.9725023",West Flanders
20420313,braine lalleud,house,mansion,549000,5,257,installed,0,1,0,0,230,230,TO_RENOVATE,2,0,1420,1930,"4.3794027,50.6842519",Walloon Brabant
20313915,kapelle op den bos,house,house,560000,4,250,semi_equipped,0,0,0,0,2548,2548,TO_BE_DONE_UP,4,0,1880,1912,"4.3391412,50.9961642",Flemish Brabant
20462969,grimbergen,house,villa,565000,3,193,installed,0,0,0,0,881,881,GOOD,4,0,1850,1977,"4.3640081,50.9730658",Flemish Brabant
20454576,humbeek,house,villa,565000,3,193,installed,0,0,0,0,881,881,GOOD,4,0,1851,1977,"4.3640081,50.9730658",Flemish Brabant
20522597,vilvoorde,house,house,420000,3,170,installed,0,0,0,0,142,142,GOOD,3,0,1800,1949,"4.4305372,50.9356525",Flemish Brabant
20522594,aalst,house,house,339000,3,145,0,0,0,0,0,778,778,0,3,0,9310,1960,"4.1108663,50.9645425",East Flanders
20522591,mouscron,house,house,179000,3,114,installed,0,0,0,0,181,181,GOOD,2,0,7700,0,0,Hainaut
20522589,antwerpen,apartment,apartment,1199000,2,270,usa_hyper_equipped,0,0,0,0,0,0,0,2,0,2018,2021,"4.4272144,51.2033928",Antwerp
20522587,anderlecht,apartment,duplex,175000,2,70,not_installed,0,0,0,0,0,0,TO_RENOVATE,2,0,1070,1933,0,Brussels
20522586,nieuwpoort,house,house,490000,3,145,hyper_equipped,0,0,0,0,187,187,AS_NEW,3,0,8620,0,"2.7131915,51.1377559",West Flanders
20522585,anderlecht,apartment,duplex,235000,4,120,not_installed,0,0,0,0,0,0,TO_RENOVATE,2,0,1070,1933,"4.3081833,50.8441943",Brussels
20522578,berchem,apartment,apartment,408000,2,102,installed,0,0,0,0,0,0,JUST_RENOVATED,0,0,2600,1963,"4.4339069,51.180838",Antwerp
20522576,woluwe saint lambert,other,apartment_block,1200000,0,450,0,0,0,0,0,225,225,AS_NEW,2,0,1200,0,"4.4064805,50.8430675",Brussels
20522574,aalter,apartment,apartment,575000,2,130,semi_equipped,0,0,0,0,0,0,AS_NEW,0,0,9880,2023,"3.4494134,51.0839133",East Flanders
20522571,overmere,house,house,620000,5,213,hyper_equipped,0,0,0,0,3565,3565,AS_NEW,3,0,9290,1985,"3.9643462,51.0514164",East Flanders
20522572,antwerpen,apartment,penthouse,1200000,2,136,hyper_equipped,0,0,0,0,0,0,AS_NEW,0,0,2000,0,"4.3863176,51.2054232",Antwerp
20522570,zele,house,house,290000,3,148,0,0,0,0,0,194,194,AS_NEW,2,0,9240,0,"4.0340752,51.0656493",East Flanders
20522567,roosdaal,house,house,249000,2,132,semi_equipped,0,0,0,0,467,467,TO_RENOVATE,4,0,1760,1958,"4.0654512,50.8447009",Flemish Brabant
20431049,dottignies,apartment,apartment,129000,2,129,installed,0,0,0,0,0,0,GOOD,2,0,7711,1970,0,Hainaut
20522564,herstal,house,house,99000,2,87,not_installed,1,0,0,0,359,359,TO_RENOVATE,2,0,4040,1918,"5.6254155,50.663755",Liège
20431009,dottignies,apartment,apartment,77000,1,67,not_installed,0,0,0,0,0,0,GOOD,2,0,7711,0,0,Hainaut
20522562,zandhoven,apartment,ground_floor,325000,3,107,0,0,0,0,0,0,0,0,3,0,2240,2022,"4.6529471,51.1891979",Antwerp
20522561,lier,apartment,duplex,290000,2,112,hyper_equipped,0,0,0,0,0,0,0,2,0,2500,1918,"4.5594523,51.1349647",Antwerp
20522558,aalst,house,house,339000,3,161,installed,1,0,0,0,280,280,GOOD,2,0,9300,1930,"4.0507749,50.9405029",East Flanders
20522557,ninove%20pollare,house,house,199000,3,157,installed,0,0,0,0,470,470,TO_RENOVATE,4,0,9401,1938,"3.9967136,50.8160716",East Flanders
20522556,ninove,house,house,199000,3,157,installed,0,0,0,0,470,470,TO_RENOVATE,4,0,9400,1938,"3.9967136,50.8160716",East Flanders
20522555,viville,apartment,apartment,240000,2,70,installed,0,0,0,0,0,0,AS_NEW,2,0,6700,2007,"5.7932572,49.697976",Luxembourg
20522554,fosses la ville,house,house,230000,3,135,0,0,0,0,0,800,800,TO_BE_DONE_UP,3,0,5070,0,"4.7409933,50.4029579",Namur
20522552,montigny le tilleul,apartment,apartment,160000,1,65,installed,0,0,0,0,0,0,GOOD,2,0,6110,0,"4.3601334,50.3571669",Hainaut
20522550,blankenberge,apartment,apartment,265000,2,78,0,0,0,0,0,0,0,0,0,0,8370,2024,"3.1254501,51.3147115",West Flanders
20522549,blankenberge,apartment,apartment,289500,2,78,0,0,0,0,0,0,0,0,0,0,8370,2024,"3.1254501,51.3147115",West Flanders
20522547,brussel,apartment,duplex,1900000,3,239,installed,1,0,0,0,0,0,AS_NEW,2,0,1000,1902,0,Brussels
20522543,namur%20belgrade,house,villa,429000,3,145,installed,0,0,0,0,565,565,GOOD,4,0,5001,1972,"4.8266454,50.4748434",Namur
20309165,knokke heist,house,house,945000,4,158,hyper_equipped,0,0,0,0,166,166,JUST_RENOVATED,2,0,8300,1950,"3.3059909,51.3387204",West Flanders
